ID_Pagamento,ID_Cliente,ID_Plano,Data_Pagamento,Status_Pagamento,ID_Unidade
2265,1487,4,2024-12-31,Pago,5
2266,739,6,2025-07-04,Pago,4
2267,1648,3,2024-11-28,Pago,2
2268,29,2,2025-05-16,Pago,1
2269,1426,2,2024-12-09,Atrasado,2
2270,986,6,2024-10-25,Pago,2
2271,893,6,2024-12-07,Atrasado,5
2272,391,1,2025-05-29,Pago,4
2273,304,4,2024-10-04,Pago,1
2274,341,2,2024-08-29,Pago,4
2275,1974,4,2025-02-14,Pago,4
2276,1199,2,2025-04-02,Pago,5
2277,1699,4,2024-09-13,Pago,1
2278,211,6,2025-02-22,Pago,4
2279,852,4,2025-02-14,Pago,5
2280,1498,5,2024-10-14,Estornado,1
2281,999,4,2025-07-17,Pago,5
2282,1485,5,2025-05-28,Atrasado,4
2283,475,6,2024-12-13,Pago,1
2284,865,5,2024-12-14,Pago,1
2285,549,6,2025-05-09,Pago,4
2286,240,4,2025-06-14,Pago,3
2287,919,6,2025-04-07,Pago,2
2288,590,6,2025-06-12,Pago,3
2289,898,2,2024-09-26,Pago,5
2290,1862,6,2024-10-30,Pago,5
2291,1748,6,2024-09-08,Pago,2
2292,1809,3,2024-09-25,Pago,4
2293,1966,4,2024-11-07,Pago,3
2294,1631,4,2024-10-15,Pago,2
2295,1274,2,2024-10-06,Pago,1
2296,1367,4,2025-03-21,Pago,2
2297,321,5,2024-09-28,Pago,4
2298,1932,4,2025-05-22,Pago,2
2299,1141,1,2025-05-21,Estornado,3
2300,1805,3,2025-04-11,Pago,2
2301,358,5,2024-08-29,Pago,1
2302,692,4,2024-10-07,Pago,2
2303,248,5,2025-05-27,Pago,3
2304,697,3,2025-03-31,Pago,5
2305,548,2,2025-02-07,Atrasado,5
2306,1238,6,2025-01-27,Pago,1
2307,1898,4,2025-05-19,Pago,1
2308,1997,1,2025-03-06,Pago,5
2309,1602,1,2025-05-22,Pago,1
2310,1039,1,2025-03-13,Pago,1
2311,1784,2,2025-01-21,Atrasado,2
2312,1492,3,2025-04-21,Pago,5
2313,1021,6,2025-07-24,Atrasado,2
2314,1326,3,2025-07-08,Pago,2
2315,252,2,2025-03-07,Pago,4
2316,1576,1,2025-04-06,Pago,4
2317,700,3,2025-04-03,Pago,1
2318,545,3,2025-03-30,Pago,4
2319,739,6,2024-12-03,Pago,2
2320,1543,5,2025-07-01,Pago,2
2321,283,4,2025-03-31,Pago,4
2322,1840,4,2024-11-30,Estornado,5
2323,1628,6,2024-09-27,Pago,1
2324,907,2,2025-01-17,Pago,5
2325,1933,1,2024-08-26,Pago,3
2326,823,2,2025-01-29,Pago,4
2327,1555,1,2025-01-18,Pago,2
2328,1849,5,2025-04-02,Pago,5
2329,1993,3,2024-11-25,Pago,5
2330,1790,3,2025-06-05,Pago,3
2331,1863,3,2024-11-14,Pago,3
2332,1844,5,2025-03-17,Pago,2
2333,1435,4,2024-08-21,Pago,2
2334,1818,5,2024-12-14,Pago,5
2335,1336,4,2025-02-13,Pago,4
2336,1589,2,2024-08-28,Atrasado,1
2337,76,5,2024-11-28,Pago,2
2338,1066,5,2025-01-26,Pago,1
2339,1048,5,2025-01-22,Pago,3
2340,1551,6,2024-08-14,Pago,1
2341,1824,5,2024-08-22,Pago,2
2342,1705,3,2024-12-21,Pago,5
2343,227,6,2025-06-18,Pago,3
2344,532,6,2024-11-19,Pago,1
2345,98,6,2024-08-29,Atrasado,4
2346,611,5,2025-04-07,Pago,4
2347,695,2,2025-07-01,Pago,5
2348,1159,6,2025-06-28,Atrasado,5
2349,1730,5,2024-09-04,Pago,3
2350,583,6,2025-03-26,Pago,5
2351,1378,2,2025-03-18,Pago,5
2352,1511,2,2025-02-12,Pago,5
2353,1193,2,2024-12-27,Pago,3
2354,931,1,2025-01-26,Pago,4
2355,1697,4,2025-03-13,Pago,1
2356,871,2,2025-03-03,Pago,4
2357,160,3,2025-06-03,Pago,4
2358,1205,5,2025-05-13,Pago,4
2359,1786,3,2025-07-13,Pago,4
2360,902,6,2024-08-15,Atrasado,4
2361,1499,4,2025-01-21,Pago,2
2362,1036,2,2025-07-19,Pago,4
2363,265,6,2025-06-10,Pago,5
2364,242,6,2025-03-10,Pago,4
2365,67,6,2025-04-10,Pago,5
2366,757,1,2024-10-12,Pago,4
2367,226,1,2024-12-02,Pago,3
2368,83,5,2025-03-22,Pago,3
2369,625,3,2025-01-31,Pago,4
2370,58,2,2025-02-10,Pago,5
2371,864,1,2024-09-27,Atrasado,3
2372,1821,3,2024-08-24,Pago,4
2373,5,1,2025-01-21,Pago,1
2374,1783,1,2024-09-09,Pago,5
2375,635,5,2025-06-10,Pago,3
2376,1601,4,2025-07-15,Pago,5
2377,272,2,2025-06-21,Pago,4
2378,1560,4,2024-12-11,Pago,2
2379,1775,6,2025-05-04,Pago,5
2380,1361,5,2024-09-01,Pago,2
2381,1844,4,2025-02-11,Pago,1
2382,1963,6,2025-04-07,Atrasado,3
2383,1323,1,2024-10-06,Atrasado,1
2384,1172,6,2024-08-15,Pago,3
2385,1150,6,2024-11-04,Pago,5
2386,175,2,2025-05-01,Estornado,5
2387,1182,1,2025-01-17,Estornado,5
2388,388,4,2025-01-17,Pago,1
2389,247,6,2025-02-19,Atrasado,2
2390,1971,1,2025-02-19,Pago,2
2391,503,6,2025-03-24,Pago,5
2392,910,1,2024-09-30,Pago,5
2393,657,4,2024-12-19,Pago,4
2394,1766,1,2024-12-22,Pago,2
2395,850,1,2025-07-22,Atrasado,3
2396,783,3,2024-11-17,Pago,1
2397,1110,2,2024-12-28,Pago,2
2398,524,1,2025-01-05,Pago,4
2399,1390,2,2025-05-27,Pago,3
2400,372,1,2024-12-09,Pago,3
2401,799,1,2025-04-20,Pago,4
2402,1829,3,2025-03-20,Pago,1
2403,107,2,2024-08-20,Pago,5
2404,1201,2,2025-06-02,Pago,5
2405,789,1,2025-04-02,Pago,3
2406,952,5,2025-04-08,Pago,4
2407,60,4,2024-12-07,Pago,1
2408,552,5,2024-08-25,Estornado,1
2409,505,5,2024-12-06,Pago,2
2410,624,5,2024-09-05,Pago,1
2411,1734,6,2025-03-04,Pago,2
2412,765,5,2025-04-20,Estornado,2
2413,1101,4,2024-12-28,Estornado,5
2414,926,1,2024-11-18,Pago,4
2415,1969,5,2024-11-05,Pago,2
2416,2,1,2025-05-08,Atrasado,4
2417,560,5,2025-06-26,Pago,4
2418,720,6,2025-04-11,Pago,5
2419,577,1,2025-07-17,Pago,5
2420,1154,1,2025-03-22,Pago,4
2421,1431,1,2025-07-05,Pago,5
2422,573,4,2024-09-27,Pago,5
2423,1961,3,2024-12-07,Atrasado,3
2424,1301,3,2024-08-31,Estornado,4
2425,560,2,2025-03-14,Pago,3
2426,700,2,2025-04-14,Pago,5
2427,673,1,2024-09-23,Atrasado,2
2428,1324,1,2025-07-22,Pago,1
2429,1847,1,2024-12-13,Pago,4
2430,1139,6,2024-11-28,Pago,4
2431,1103,1,2025-04-11,Pago,1
2432,1104,1,2025-04-28,Atrasado,4
2433,1377,1,2025-04-14,Pago,4
2434,1695,5,2024-12-30,Pago,2
2435,1719,6,2024-09-19,Estornado,1
2436,948,3,2025-03-19,Atrasado,4
2437,20,2,2025-05-02,Pago,3
2438,1394,6,2025-07-30,Pago,1
2439,1672,5,2024-09-01,Pago,2
2440,480,4,2024-11-28,Estornado,1
2441,575,4,2025-03-05,Atrasado,5
2442,429,1,2024-12-24,Pago,4
2443,228,3,2025-04-06,Pago,4
2444,350,5,2025-06-03,Pago,5
2445,1377,6,2024-12-05,Pago,2
2446,134,5,2025-06-11,Pago,1
2447,261,3,2024-09-18,Atrasado,2
2448,1805,5,2025-04-17,Pago,3
2449,393,6,2025-04-29,Pago,5
2450,1259,3,2025-06-17,Pago,4
2451,5,4,2025-05-13,Pago,1
2452,1749,3,2025-04-23,Pago,4
2453,562,1,2025-07-20,Pago,4
2454,1015,3,2025-02-20,Pago,1
2455,1811,6,2024-09-05,Pago,3
2456,1881,4,2025-04-07,Pago,3
2457,11,4,2025-04-17,Pago,1
2458,1803,5,2025-01-11,Pago,2
2459,1413,4,2025-02-13,Estornado,2
2460,404,2,2024-12-18,Pago,1
2461,1283,6,2024-08-07,Pago,4
2462,885,1,2024-12-18,Pago,3
2463,1722,3,2024-11-27,Pago,4
2464,489,3,2024-10-09,Pago,3
2465,1065,2,2024-10-22,Atrasado,5
2466,1269,4,2024-12-10,Pago,4
2467,1186,1,2025-05-24,Pago,1
2468,1878,1,2025-02-04,Pago,1
2469,1603,2,2024-10-13,Pago,4
2470,113,3,2024-10-26,Pago,4
2471,135,1,2024-09-22,Pago,5
2472,107,3,2024-09-29,Pago,4
2473,197,5,2024-08-29,Pago,2
2474,1771,5,2024-11-22,Pago,5
2475,22,4,2025-06-23,Pago,4
2476,1803,5,2025-06-02,Pago,3
2477,1334,6,2024-09-08,Pago,4
2478,1060,3,2025-02-13,Pago,1
2479,211,1,2025-05-26,Pago,1
2480,1215,2,2025-02-25,Atrasado,2
2481,1306,5,2025-06-20,Pago,4
2482,986,6,2025-05-13,Pago,2
2483,498,2,2025-07-09,Pago,1
2484,262,3,2025-02-20,Pago,5
2485,1966,6,2024-08-14,Pago,3
2486,1196,5,2025-04-14,Pago,2
2487,962,3,2024-12-08,Pago,3
2488,756,1,2025-07-06,Pago,2
2489,118,2,2025-05-24,Pago,5
2490,1759,1,2025-03-28,Pago,2
2491,2000,2,2024-09-19,Pago,2
2492,1609,1,2025-03-19,Pago,4
2493,1423,6,2024-12-24,Estornado,5
2494,1419,3,2024-09-28,Atrasado,5
2495,1973,3,2024-10-02,Pago,4
2496,674,2,2024-10-09,Pago,1
2497,1016,2,2025-06-18,Atrasado,2
2498,1420,2,2025-04-26,Pago,2
2499,490,4,2025-05-26,Pago,3
2500,1654,6,2025-03-30,Pago,4
2501,378,1,2025-06-10,Pago,1
2502,733,1,2025-07-16,Pago,2
2503,596,4,2024-10-03,Pago,5
2504,1870,3,2025-05-07,Pago,1
2505,408,2,2025-01-16,Pago,2
2506,1814,3,2024-08-16,Pago,3
2507,1736,5,2025-01-06,Pago,2
2508,45,2,2024-12-19,Pago,1
2509,43,6,2025-04-19,Pago,1
2510,694,2,2025-05-06,Pago,2
2511,758,3,2024-10-31,Pago,5
2512,1637,5,2025-01-19,Atrasado,1
2513,243,2,2025-03-25,Atrasado,2
2514,1628,2,2024-11-18,Pago,4
2515,1423,3,2025-05-19,Pago,4
2516,1303,2,2025-05-17,Atrasado,5
2517,1203,2,2025-05-31,Atrasado,3
2518,1618,2,2025-01-21,Pago,1
2519,1290,3,2024-10-29,Atrasado,5
2520,1984,5,2025-02-23,Atrasado,2
2521,1490,1,2024-10-31,Pago,5
2522,133,2,2024-11-28,Pago,5
2523,767,4,2025-06-10,Pago,2
2524,660,6,2025-05-31,Pago,4
2525,1466,4,2025-01-29,Pago,5
2526,822,6,2025-07-17,Atrasado,5
2527,1331,1,2025-06-20,Pago,2
2528,926,2,2024-10-14,Pago,3
2529,871,4,2024-12-20,Pago,3
2530,522,5,2025-04-20,Pago,1
2531,605,4,2025-03-09,Pago,2
2532,1196,1,2025-01-18,Pago,5
2533,689,4,2025-01-26,Pago,4
2534,838,3,2025-05-25,Pago,3
2535,560,4,2024-11-17,Pago,4
2536,479,3,2025-05-29,Pago,3
2537,1847,1,2024-12-26,Pago,5
2538,1051,5,2025-02-11,Pago,3
2539,1898,2,2025-02-20,Pago,1
2540,738,1,2025-01-09,Pago,3
2541,403,6,2024-10-01,Pago,3
2542,1527,6,2025-06-13,Pago,2
2543,1446,5,2024-10-16,Estornado,5
2544,1869,3,2025-06-07,Pago,3
2545,578,3,2025-03-22,Pago,4
2546,1938,4,2024-09-22,Pago,1
2547,967,6,2025-07-05,Pago,2
2548,1773,4,2024-11-05,Pago,2
2549,972,2,2024-08-20,Pago,5
2550,1552,4,2025-04-06,Pago,4
2551,698,1,2025-02-02,Pago,2
2552,879,6,2025-07-05,Pago,4
2553,922,5,2024-12-22,Pago,2
2554,1183,2,2025-03-03,Pago,1
2555,1024,6,2025-07-28,Pago,3
2556,462,4,2024-09-08,Pago,4
2557,1563,6,2025-05-03,Pago,3
2558,1203,1,2025-06-24,Pago,1
2559,1889,2,2025-02-16,Pago,3
2560,1164,6,2025-06-26,Pago,5
2561,1176,4,2024-09-17,Estornado,2
2562,1943,4,2024-11-18,Pago,4
2563,386,4,2024-09-01,Pago,5
2564,1971,4,2025-05-23,Pago,3
2565,191,2,2024-10-01,Pago,5
2566,364,1,2024-11-13,Pago,5
2567,1001,1,2025-01-21,Pago,1
2568,1867,4,2025-07-17,Pago,2
2569,597,6,2025-02-15,Pago,4
2570,118,3,2024-09-26,Pago,2
2571,670,4,2025-06-18,Pago,1
2572,265,5,2025-01-16,Pago,1
2573,797,2,2024-09-04,Pago,2
2574,635,4,2025-07-19,Pago,4
2575,326,5,2024-10-25,Pago,3
2576,1204,2,2025-06-13,Pago,4
2577,565,2,2025-01-22,Pago,2
2578,913,1,2025-07-09,Pago,5
2579,1654,2,2024-12-13,Pago,5
2580,1801,4,2025-07-27,Pago,5
2581,81,6,2024-08-10,Pago,4
2582,711,6,2025-01-08,Pago,3
2583,801,5,2024-08-20,Pago,2
2584,851,2,2024-12-31,Pago,5
2585,1502,4,2025-02-10,Pago,2
2586,1431,5,2024-12-23,Pago,1
2587,491,2,2024-10-30,Pago,5
2588,598,6,2024-12-27,Atrasado,2
2589,1862,4,2024-08-31,Pago,5
2590,249,3,2024-12-23,Pago,1
2591,1034,3,2024-10-26,Pago,2
2592,518,2,2024-08-10,Pago,4
2593,55,1,2024-12-01,Pago,4
2594,781,3,2025-07-27,Pago,2
2595,813,1,2024-09-07,Pago,1
2596,1453,2,2025-06-21,Pago,4
2597,993,4,2025-05-04,Pago,5
2598,1346,2,2025-04-09,Pago,4
2599,288,4,2024-12-08,Pago,2
2600,350,1,2025-06-03,Pago,2
2601,603,1,2024-09-25,Pago,4
2602,345,1,2024-09-22,Pago,1
2603,1388,3,2024-08-14,Pago,3
2604,365,2,2024-11-19,Pago,5
2605,443,4,2025-07-22,Pago,5
2606,1313,6,2025-06-18,Pago,1
2607,800,6,2025-01-30,Pago,1
2608,1226,1,2025-04-27,Pago,4
2609,1572,2,2025-06-18,Atrasado,3
2610,1862,2,2024-09-22,Pago,1
2611,864,1,2025-05-21,Estornado,3
2612,1681,2,2025-05-01,Pago,1
2613,452,1,2025-01-29,Pago,2
2614,1483,2,2025-01-21,Pago,5
2615,221,3,2025-03-26,Pago,2
2616,1280,2,2024-08-02,Atrasado,4
2617,1923,4,2025-07-17,Pago,2
2618,217,3,2024-08-30,Pago,1
2619,824,6,2024-08-07,Pago,4
2620,436,4,2024-11-07,Pago,3
2621,1332,5,2024-10-22,Pago,1
2622,1814,2,2025-06-20,Pago,5
2623,1024,1,2024-09-27,Pago,5
2624,352,3,2025-03-01,Estornado,5
2625,665,6,2025-07-31,Pago,2
2626,681,2,2025-05-09,Pago,3
2627,1744,6,2025-03-24,Pago,3
2628,37,5,2025-02-20,Atrasado,4
2629,784,5,2025-01-11,Pago,2
2630,1032,5,2024-09-12,Pago,1
2631,477,1,2025-05-28,Pago,1
2632,633,2,2024-11-19,Pago,2
2633,1270,1,2024-10-31,Pago,3
2634,1022,3,2024-11-24,Pago,4
2635,419,6,2024-09-16,Pago,5
2636,1938,4,2024-08-18,Pago,3
2637,275,3,2024-10-31,Pago,1
2638,1067,4,2025-01-10,Pago,3
2639,1538,1,2025-04-05,Pago,3
2640,702,2,2025-06-04,Pago,1
2641,1857,6,2025-03-29,Estornado,2
2642,1246,4,2025-01-24,Pago,2
2643,906,6,2024-08-24,Pago,4
2644,144,2,2024-09-12,Pago,2
2645,1922,2,2025-06-20,Pago,2
2646,1214,5,2025-07-17,Pago,2
2647,484,5,2025-02-10,Pago,4
2648,638,2,2025-03-19,Pago,2
2649,869,2,2025-02-24,Pago,3
2650,585,5,2024-08-06,Pago,2
2651,557,4,2025-04-02,Pago,3
2652,816,4,2025-02-16,Pago,4
2653,866,5,2025-03-11,Pago,4
2654,1558,2,2024-11-01,Pago,4
2655,41,4,2025-05-06,Pago,1
2656,1555,3,2024-09-24,Pago,2
2657,1133,6,2024-11-21,Pago,4
2658,950,3,2025-01-13,Pago,4
2659,1152,5,2024-07-31,Pago,3
2660,280,6,2025-03-26,Pago,2
2661,1877,2,2024-12-15,Pago,5
2662,1496,6,2024-11-01,Pago,4
2663,1896,4,2025-03-09,Atrasado,3
2664,787,4,2025-01-08,Pago,5
2665,146,4,2024-10-11,Atrasado,1
2666,789,5,2025-04-15,Pago,4
2667,1961,3,2025-04-16,Pago,3
2668,1044,6,2024-09-02,Pago,3
2669,1427,1,2025-02-19,Pago,4
2670,1507,2,2024-12-18,Pago,1
2671,1888,3,2024-08-26,Pago,1
2672,1429,6,2025-02-20,Pago,3
2673,1240,4,2025-02-27,Atrasado,2
2674,521,2,2025-02-13,Pago,2
2675,26,1,2025-06-01,Pago,4
2676,815,6,2025-02-13,Pago,1
2677,1062,2,2025-03-03,Atrasado,2
2678,1700,4,2024-08-07,Pago,3
2679,1026,5,2024-12-29,Pago,4
2680,1201,3,2025-07-05,Pago,1
2681,224,6,2025-01-29,Pago,3
2682,1668,2,2024-08-16,Pago,2
2683,1905,6,2025-04-03,Pago,3
2684,14,2,2024-12-28,Pago,1
2685,199,1,2024-12-22,Pago,4
2686,1076,4,2024-11-06,Pago,4
2687,350,2,2025-05-17,Pago,2
2688,406,4,2024-08-06,Pago,1
2689,923,5,2024-12-16,Pago,2
2690,412,1,2025-06-02,Pago,2
2691,532,4,2024-08-26,Pago,5
2692,224,6,2024-12-11,Pago,3
2693,176,4,2024-11-01,Pago,1
2694,701,1,2025-05-11,Pago,4
2695,994,6,2025-04-12,Pago,1
2696,126,3,2025-03-31,Pago,1
2697,1363,5,2024-09-09,Pago,1
2698,199,2,2025-05-26,Pago,1
2699,770,5,2025-03-13,Pago,3
2700,1909,4,2025-05-12,Pago,3
2701,1238,4,2025-05-20,Pago,3
2702,646,2,2024-12-07,Atrasado,4
2703,776,5,2024-09-20,Pago,3
2704,1789,3,2024-08-17,Pago,1
2705,936,6,2024-12-14,Pago,2
2706,53,5,2025-02-28,Pago,5
2707,573,6,2024-12-09,Pago,2
2708,755,4,2025-06-11,Pago,4
2709,1055,4,2025-04-06,Pago,1
2710,1307,3,2024-10-06,Pago,3
2711,1789,1,2025-06-18,Estornado,3
2712,1389,4,2025-05-29,Pago,4
2713,820,6,2025-04-22,Pago,1
2714,714,4,2025-01-27,Atrasado,4
2715,1349,6,2025-04-27,Atrasado,4
2716,602,5,2025-02-01,Pago,2
2717,1782,5,2025-04-02,Atrasado,5
2718,66,2,2024-10-09,Pago,1
2719,618,6,2025-06-11,Estornado,4
2720,345,4,2024-09-21,Estornado,4
2721,1358,5,2024-08-24,Pago,2
2722,350,6,2025-05-05,Pago,1
2723,891,6,2025-05-28,Pago,3
2724,1849,4,2025-01-24,Pago,2
2725,1473,3,2024-08-14,Pago,1
2726,1363,2,2024-11-21,Atrasado,4
2727,186,6,2024-10-17,Pago,2
2728,1909,5,2024-08-17,Pago,5
2729,133,6,2025-06-03,Pago,4
2730,1340,6,2024-10-16,Pago,4
2731,1656,2,2025-07-10,Pago,1
2732,596,1,2024-08-16,Pago,3
2733,1517,5,2024-11-30,Atrasado,1
2734,1174,3,2025-07-28,Pago,3
2735,1954,4,2024-11-28,Pago,1
2736,637,1,2025-02-16,Pago,2
2737,1735,4,2025-01-01,Estornado,3
2738,1580,3,2025-06-12,Pago,2
2739,1065,6,2025-02-26,Pago,2
2740,219,4,2025-01-30,Pago,4
2741,648,2,2024-11-06,Pago,3
2742,1715,2,2024-08-14,Pago,4
2743,302,5,2025-05-19,Pago,1
2744,1227,3,2025-04-08,Pago,1
2745,561,6,2024-10-13,Pago,2
2746,1014,3,2024-11-19,Pago,4
2747,121,3,2024-12-16,Pago,2
2748,1737,6,2025-06-30,Atrasado,2
2749,1435,6,2025-05-30,Pago,2
2750,1755,4,2024-08-18,Pago,3
2751,1670,6,2025-07-02,Atrasado,2
2752,45,5,2025-04-11,Pago,4
2753,1389,4,2024-12-06,Estornado,4
2754,801,1,2024-11-14,Pago,3
2755,579,6,2024-09-17,Atrasado,5
2756,807,1,2025-06-06,Pago,5
2757,1774,1,2024-12-20,Pago,3
2758,938,6,2025-01-16,Pago,2
2759,905,6,2025-07-11,Pago,2
2760,430,2,2025-01-02,Pago,2
2761,1506,6,2025-05-15,Pago,5
2762,209,6,2025-01-17,Pago,2
2763,772,4,2025-07-13,Pago,2
2764,1897,1,2024-12-28,Pago,4
2765,368,1,2024-12-09,Pago,5
2766,1332,3,2024-10-11,Pago,2
2767,1285,6,2025-02-08,Pago,1
2768,244,2,2025-04-25,Pago,3
2769,1409,5,2025-02-09,Estornado,4
2770,1589,6,2024-12-20,Estornado,1
2771,1593,4,2025-07-24,Atrasado,4
2772,564,6,2025-06-05,Pago,3
2773,24,1,2025-02-17,Pago,1
2774,1002,6,2024-11-11,Pago,5
2775,461,1,2025-06-07,Pago,5
2776,983,3,2024-09-01,Pago,1
2777,1627,5,2025-05-09,Pago,4
2778,1321,6,2025-01-11,Pago,5
2779,257,1,2024-08-30,Pago,5
2780,379,4,2025-01-14,Pago,1
2781,807,5,2025-03-21,Pago,5
2782,1001,1,2025-06-15,Pago,5
2783,1104,6,2024-10-09,Pago,1
2784,1544,2,2025-02-27,Estornado,1
2785,371,5,2024-11-22,Pago,1
2786,1137,4,2024-12-02,Pago,1
2787,81,2,2024-09-08,Pago,2
2788,180,5,2024-08-31,Pago,1
2789,174,1,2024-12-05,Pago,3
2790,1979,5,2025-04-13,Pago,1
2791,509,3,2024-11-22,Pago,5
2792,1853,3,2024-11-27,Pago,4
2793,287,5,2025-01-20,Pago,3
2794,1071,3,2025-03-22,Pago,5
2795,430,6,2025-05-05,Pago,1
2796,486,1,2025-01-12,Pago,3
2797,1754,2,2024-10-03,Estornado,5
2798,1131,2,2025-04-24,Pago,3
2799,264,6,2025-01-19,Pago,1
2800,1127,3,2024-12-14,Pago,2
2801,820,4,2025-01-20,Pago,3
2802,1386,4,2024-08-16,Atrasado,2
2803,1098,2,2025-05-09,Pago,3
2804,1297,6,2025-07-03,Pago,3
2805,1155,6,2025-07-20,Pago,5
2806,1239,2,2024-12-14,Pago,2
2807,648,4,2025-03-26,Pago,5
2808,507,1,2025-01-15,Pago,5
2809,226,6,2024-11-14,Pago,1
2810,675,6,2025-04-05,Pago,3
2811,1594,3,2025-06-03,Pago,2
2812,561,1,2024-08-22,Pago,2
2813,776,1,2024-08-29,Pago,1
2814,360,5,2025-04-17,Pago,3
2815,1206,4,2025-04-04,Pago,3
2816,1435,5,2025-01-04,Atrasado,5
2817,556,5,2024-12-19,Pago,1
2818,350,3,2025-02-15,Atrasado,4
2819,371,3,2025-06-07,Pago,5
2820,1130,5,2025-05-18,Atrasado,4
2821,977,5,2025-04-20,Pago,1
2822,1407,5,2024-10-01,Pago,2
2823,293,4,2024-08-12,Pago,3
2824,109,6,2024-09-24,Pago,3
2825,1449,2,2025-06-25,Pago,4
2826,1448,4,2025-03-23,Pago,3
2827,1636,4,2025-04-20,Pago,3
2828,1951,4,2025-05-30,Pago,2
2829,626,6,2025-01-17,Atrasado,3
2830,833,3,2024-08-13,Pago,1
2831,158,6,2024-09-18,Pago,1
2832,339,5,2024-08-26,Pago,3
2833,1135,4,2024-10-30,Pago,1
2834,1971,4,2025-05-29,Pago,2
2835,983,4,2025-04-07,Pago,5
2836,1430,1,2024-12-20,Pago,5
2837,390,6,2024-12-18,Pago,4
2838,1439,5,2024-12-26,Pago,2
2839,1514,6,2025-03-08,Estornado,5
2840,1401,5,2024-08-12,Pago,4
2841,1976,2,2025-03-22,Pago,5
2842,1851,2,2024-09-28,Pago,3
2843,1720,2,2025-04-20,Pago,1
2844,866,4,2025-01-21,Pago,3
2845,1987,1,2024-12-22,Pago,2
2846,1704,5,2024-12-22,Atrasado,1
2847,595,3,2025-01-19,Pago,3
2848,437,1,2025-05-23,Pago,5
2849,807,2,2024-08-29,Atrasado,5
2850,1692,1,2025-03-10,Atrasado,5
2851,1738,4,2024-09-22,Pago,1
2852,1261,4,2025-02-21,Pago,3
2853,220,1,2024-12-20,Pago,2
2854,824,3,2025-01-01,Pago,4
2855,1008,2,2024-11-30,Pago,5
2856,1841,2,2025-04-09,Pago,4
2857,15,2,2024-11-16,Pago,3
2858,464,4,2024-11-04,Pago,3
2859,747,4,2024-09-13,Atrasado,5
2860,1663,3,2024-08-10,Pago,4
2861,1345,4,2025-05-12,Pago,3
2862,1531,4,2024-10-11,Pago,2
2863,227,2,2025-02-09,Pago,2
2864,809,4,2025-02-17,Pago,1
2865,329,6,2024-12-28,Pago,4
2866,1966,6,2025-07-20,Estornado,1
2867,863,4,2025-03-06,Pago,2
2868,666,4,2024-09-14,Pago,4
2869,270,1,2024-11-09,Estornado,1
2870,259,2,2025-05-27,Pago,1
2871,1572,6,2024-11-09,Pago,3
2872,880,5,2025-04-30,Pago,4
2873,984,3,2025-01-20,Pago,1
2874,1559,4,2024-10-22,Pago,2
2875,1494,5,2025-03-25,Pago,3
2876,1571,1,2024-11-18,Atrasado,2
2877,1365,4,2025-04-26,Pago,1
2878,1436,6,2025-07-21,Pago,2
2879,387,5,2025-02-06,Pago,2
2880,470,1,2024-10-16,Pago,1
2881,561,2,2024-09-16,Atrasado,4
2882,37,5,2024-09-21,Pago,1
2883,779,4,2025-06-27,Pago,2
2884,455,3,2024-08-28,Pago,1
2885,1045,4,2025-01-22,Pago,3
2886,226,3,2024-10-06,Pago,3
2887,1458,4,2025-07-15,Pago,1
2888,373,1,2025-05-04,Pago,3
2889,435,3,2025-01-19,Pago,5
2890,207,4,2024-09-03,Pago,4
2891,745,3,2025-06-10,Pago,1
2892,1371,1,2025-04-21,Pago,2
2893,679,3,2025-06-24,Pago,3
2894,1522,5,2024-12-02,Pago,3
2895,488,6,2025-04-16,Pago,5
2896,787,1,2024-12-12,Atrasado,2
2897,1290,6,2025-05-02,Pago,1
2898,1202,6,2024-08-25,Pago,2
2899,1444,4,2025-03-01,Atrasado,1
2900,1929,5,2025-02-26,Pago,3
2901,1486,4,2024-11-20,Estornado,2
2902,1093,6,2025-07-12,Pago,2
2903,393,4,2024-11-24,Pago,3
2904,1826,5,2025-06-26,Estornado,3
2905,919,6,2024-09-30,Pago,4
2906,139,4,2025-05-03,Pago,5
2907,1620,1,2025-05-02,Pago,3
2908,1427,2,2025-07-26,Pago,5
2909,125,6,2025-04-28,Pago,4
2910,1014,6,2025-04-04,Pago,5
2911,1990,1,2024-10-06,Pago,5
2912,787,5,2025-06-04,Pago,4
2913,1244,3,2024-12-18,Pago,1
2914,328,5,2025-02-13,Pago,1
2915,1801,5,2024-10-26,Pago,5
2916,531,3,2024-09-16,Atrasado,3
2917,1451,3,2024-10-17,Pago,2
2918,459,1,2025-06-03,Pago,3
2919,81,6,2024-09-22,Pago,3
2920,1900,2,2024-10-30,Pago,1
2921,1316,2,2025-06-02,Estornado,2
2922,1095,1,2025-02-07,Pago,3
2923,1296,5,2024-08-10,Estornado,3
2924,171,6,2024-12-18,Atrasado,3
2925,1479,2,2025-03-03,Pago,5
2926,604,3,2025-03-10,Estornado,1
2927,1688,3,2024-12-21,Pago,3
2928,362,3,2025-01-28,Estornado,5
2929,1347,5,2025-06-08,Pago,4
2930,1937,6,2025-03-02,Pago,5
2931,1129,2,2024-09-19,Pago,2
2932,665,3,2025-03-25,Pago,4
2933,319,4,2025-07-09,Pago,4
2934,755,2,2024-09-02,Atrasado,1
2935,1016,2,2024-08-25,Pago,2
2936,387,5,2024-11-28,Pago,2
